Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Mazda,6,2006,Saudi,Silver,Standard,2.5,Gas,Automatic,256000,Al-Ahsa,13000,False
GMC,Yukon,2013,Saudi,White,Standard,5.3,Gas,Automatic,327000,Dammam,45000,False
GMC,Yukon,2006,Saudi,Golden,Full,5.3,Gas,Automatic,377000,Riyadh,20000,False
Nissan,Datsun,2015,Other,White,Full,2.4,Gas,Manual,115000,Al-Baha,0,True
Hyundai,Elantra,2015,Other,White,Semi Full,2.0,Gas,Automatic,276000,Al-Medina,30000,False
Hyundai,Elantra,2015,Saudi,White,Full,2.0,Gas,Automatic,250000,Al-Ahsa,32000,False
Toyota,Innova,2018,Saudi,White,Semi Full,1.7,Gas,Automatic,108686,Makkah,0,True
Toyota,Corolla,2015,Saudi,White,Standard,1.6,Gas,Automatic,177,Arar,35500,False
Ford,Expedition,2016,Saudi,White,Full,3.6,Gas,Automatic,265000,Dammam,115000,False
Toyota,Land Cruiser,2009,Gulf Arabic,White,Full,4.7,Gas,Automatic,760,Riyadh,0,True
Chevrolet,Silverado,2013,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,170000,Al-Ahsa,0,True
Mazda,CX9,2016,Saudi,Brown,Full,3.7,Gas,Automatic,152000,Jeddah,0,True
GMC,Yukon,2015,Other,Golden,Semi Full,5.3,Gas,Automatic,292000,Aseer,75000,False
Land Rover,Range Rover,2017,Saudi,White,Full,3.0,Gas,Automatic,72500,Al-Medina,295000,False
Mercedes,S,2001,Saudi,White,Full,3.0,Gas,Automatic,299,Riyadh,0,True
Nissan,Datsun,2014,Saudi,White,Full,2.7,Gas,Manual,500000,Riyadh,0,True
Nissan,Patrol,1997,Saudi,Silver,Full,4.0,Gas,Automatic,200000,Qassim,17000,False
Chevrolet,Caprice,1995,Saudi,Another Color,Full,6.0,Gas,Automatic,600000,Khobar,0,True
Chevrolet,Tahoe,2011,Saudi,Golden,Semi Full,5.3,Gas,Automatic,300000,Hafar Al-Batin,0,True
Hyundai,Sonata,2018,Saudi,Grey,Full,2.4,Gas,Automatic,97000,Riyadh,0,True
Toyota,Land Cruiser,2016,Saudi,White,Full,1.2,Gas,Automatic,17000,Tabouk,0,True
Toyota,Camry,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,148000,Taef,0,True
Jeep,Compass,2016,Saudi,Black,Standard,4.0,Gas,Automatic,100,Riyadh,0,True
Jeep,Grand Cherokee,1998,Saudi,Another Color,Standard,5.7,Gas,Automatic,100,Riyadh,0,True
Lexus,LX,2005,Other,White,Full,4.8,Gas,Automatic,225000,Abha,45000,False
Jeep,Cherokee,1999,Other,Black,Full,2.1,Gas,Automatic,250000,Jeddah,15000,False
Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,98000,Dammam,26000,False
Ford,Explorer,2006,Other,Grey,Semi Full,3.5,Gas,Automatic,405000,Riyadh,18000,False
Ford,Expedition,2007,Other,Black,Semi Full,5.4,Gas,Automatic,250000,Riyadh,25000,False
Hyundai,Elantra,2016,Saudi,Brown,Full,2.0,Gas,Automatic,112,Jeddah,0,True
Hyundai,Sonata,2019,Other,Grey,Standard,2.4,Gas,Automatic,32000,Abha,0,True
Toyota,Land Cruiser Pickup,2018,Saudi,Another Color,Full,4.0,Gas,Manual,75000,Dammam,125000,False
Toyota,Corolla,2020,Gulf Arabic,White,Semi Full,1.6,Gas,Automatic,66796,Riyadh,1872,False
Mazda,6,2009,Saudi,Golden,Semi Full,3.7,Gas,Automatic,299000,Al-Baha,15000,False
Honda,Accord,2016,Saudi,White,Standard,2.4,Gas,Automatic,61000,Dammam,69000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,31000,Dammam,35000,False
Toyota,Camry,2013,Saudi,White,Full,2.5,Gas,Automatic,185000,Riyadh,42000,False
Hyundai,Sonata,2016,Other,Brown,Semi Full,2.2,Gas,Automatic,165,Riyadh,0,True
Mercedes,S,2016,Saudi,White,Full,3.0,Gas,Automatic,14000,Al-Ahsa,270000,False
GMC,Yukon,1995,Gulf Arabic,Green,Semi Full,5.3,Gas,Automatic,275000,Al-Ahsa,18000,False
Toyota,Prado,2015,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,160000,Dammam,98000,False
Ford,Taurus,2018,Saudi,Silver,Semi Full,3.5,Gas,Automatic,60000,Riyadh,0,True
Kia,Cadenza,2015,Saudi,Black,Semi Full,3.3,Gas,Automatic,160000,Jeddah,0,True
Nissan,Altima,2015,Gulf Arabic,White,Standard,2.5,Gas,Automatic,90000,Riyadh,28000,False
Hyundai,Tucson,2016,Saudi,Blue,Semi Full,2.0,Gas,Automatic,200000,Riyadh,39000,False
GMC,Yukon,2021,Saudi,Black,Standard,5.4,Gas,Automatic,5000,Riyadh,0,True
Hyundai,H1,2016,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,30000,Riyadh,0,True
Toyota,Land Cruiser,2003,Saudi,White,Semi Full,4.6,Gas,Automatic,600,Makkah,0,True
Renault,Logan,2014,Saudi,Silver,Semi Full,1.6,Gas,Manual,210,Riyadh,10000,False
Mercedes,S,2016,Saudi,Silver,Semi Full,4.0,Gas,Automatic,35000,Riyadh,220000,False
Toyota,Land Cruiser Pickup,2021,Saudi,Another Color,Semi Full,4.0,Gas,Manual,7000,Aseer,125000,False
Renault,Dokker,2020,Saudi,White,Standard,1.6,Gas,Manual,72000,Riyadh,29000,False
Kia,Sportage,2014,Other,Blue,Standard,1.2,Gas,Automatic,150000,Aseer,33000,False
Lincoln,Town Car,2005,Saudi,Bronze,Semi Full,5.0,Gas,Automatic,286,Jeddah,14000,False
Ford,Vego,2016,Saudi,Grey,Standard,1.5,Gas,Automatic,58478,Jubail,20000,False
GMC,Yukon,2007,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,274,Riyadh,0,True
Lexus,ES,2013,Other,Silver,Full,3.5,Gas,Automatic,180,Besha,0,True
Hyundai,H1,2007,Other,Green,Full,2.4,Gas,Manual,81000,Riyadh,0,True
Hyundai,Accent,2018,Other,White,Standard,1.6,Gas,Automatic,69000,Riyadh,0,True
Ford,Van,2002,Saudi,Golden,Full,3.6,Gas,Automatic,133000,Riyadh,0,True
Toyota,Land Cruiser,2015,Gulf Arabic,Black,Full,4.5,Gas,Automatic,10000,Dammam,0,True
Chevrolet,Tahoe,2012,Saudi,Brown,Semi Full,1.0,Gas,Automatic,172000,Aseer,0,True
Toyota,FJ,2015,Saudi,Blue,Full,4.0,Gas,Automatic,228000,Jeddah,90000,False
Kia,Soul,2017,Gulf Arabic,Green,Semi Full,1.5,Gas,Automatic,17000,Taef,0,True
Isuzu,Dyna,2003,Saudi,White,Standard,3.0,Diesel,Manual,460000,Jazan,0,True
Toyota,Camry,2020,Saudi,Golden,Full,2.5,Gas,Automatic,34800,Riyadh,0,True
MG,RX5,2019,Saudi,Brown,Full,3.1,Gas,Automatic,49000,Riyadh,1325,False
Ford,Expedition,2004,Saudi,White,Full,5.4,Gas,Automatic,230000,Al-Medina,0,True
Ford,Ranger,2016,Saudi,White,Semi Full,2.5,Gas,Manual,121800,Riyadh,0,True
Ford,Victoria,2000,Other,Another Color,Full,4.6,Gas,Automatic,282,Al-Namas,0,True
Toyota,Land Cruiser Pickup,2016,Gulf Arabic,White,Full,4.0,Gas,Manual,315000,Dammam,0,True
Hyundai,Azera,2020,Saudi,Silver,Semi Full,3.0,Gas,Automatic,100000,Riyadh,0,True
Hyundai,H1,2016,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,127000,Taef,1959,False
Chevrolet,Tahoe,2010,Saudi,Grey,Semi Full,8.0,Gas,Automatic,434758,Riyadh,40000,False
Changan,CS95,2021,Saudi,Grey,Full,1.2,Gas,Automatic,160,Riyadh,0,True
Toyota,Land Cruiser Pickup,2016,Gulf Arabic,White,Full,4.0,Gas,Manual,315,Dammam,85000,False
Dodge,Charger,2019,Gulf Arabic,White,Semi Full,3.6,Gas,Automatic,55000,Dammam,109000,False
Kia,Rio,2018,Saudi,Oily,Semi Full,2.0,Gas,Automatic,85000,Riyadh,30000,False
Ford,Ranger,2015,Other,Black,Full,1.5,Gas,Manual,7000,Riyadh,0,True
Mitsubishi,Pajero,2020,Unknown,White,Full,3.5,Gas,Automatic,5000,Abha,0,True
Chevrolet,Caprice,1988,Unknown,White,Standard,6.0,Gas,Automatic,325000,Najran,0,True
Chevrolet,Caprice,2007,Unknown,White,Standard,6.0,Gas,Automatic,300000,Qassim,0,True
Toyota,Camry,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,170,Riyadh,0,True
Chevrolet,Tahoe,2008,Other,Another Color,Standard,5.3,Gas,Automatic,30000,Riyadh,0,True
Ford,Marquis,2006,Other,Golden,Full,1.0,Gas,Automatic,25000,Riyadh,0,True
Hyundai,Sonata,2017,Other,White,Full,2.0,Gas,Automatic,42157,Qassim,55000,False
Chevrolet,Tahoe,2010,Saudi,Silver,Semi Full,5.3,Gas,Automatic,272000,Riyadh,40000,False
BMW,X,2008,Saudi,Silver,Full,3.0,Gas,Automatic,300000,Riyadh,35000,False
Jeep,Wrangler,2019,Saudi,Grey,Standard,3.6,Gas,Automatic,79000,Jazan,140000,False
Ford,Taurus,2015,Saudi,Grey,Standard,3.5,Gas,Automatic,200000,Riyadh,0,True
Mazda,6,2014,Saudi,Silver,Semi Full,2.0,Gas,Automatic,250000,Riyadh,31000,False
Hyundai,Sonata,2011,Other,White,Full,2.5,Gas,Automatic,261240,Riyadh,27000,False
Mercedes,C,2015,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,73000,Riyadh,110000,False
Mercedes,ML,2015,Saudi,Silver,Full,3.5,Gas,Automatic,125000,Jeddah,100000,False
Nissan,Altima,2015,Gulf Arabic,White,Full,2.5,Gas,Automatic,119500,Qassim,47000,False
Toyota,Camry,2017,Saudi,Grey,Standard,2.5,Gas,Automatic,73000,Dammam,58000,False
Nissan,Sunny,2016,Gulf Arabic,White,Standard,1.5,Gas,Automatic,156103,Qassim,23000,False
Toyota,Land Cruiser,2013,Saudi,White,Full,4.0,Gas,Automatic,200000,Dammam,125000,False
Toyota,Camry,2008,Saudi,Another Color,Semi Full,1.7,Gas,Automatic,280000,Jeddah,17000,False
Toyota,Furniture,2015,Saudi,White,Full,4.0,Gas,Automatic,26000,Dammam,52000,False
Toyota,Land Cruiser,2020,Gulf Arabic,Black,Full,4.6,Gas,Automatic,50000,Jeddah,0,True
Toyota,Land Cruiser,2015,Saudi,White,Semi Full,4.6,Gas,Manual,199,Al-Medina,0,True
Toyota,Furniture,2011,Saudi,Black,Standard,2.7,Gas,Automatic,304000,Jeddah,32000,False
Toyota,Camry,2017,Saudi,Golden,Standard,2.5,Gas,Automatic,55000,Dammam,56000,False
Toyota,Land Cruiser,2021,Gulf Arabic,White,Full,4.6,Gas,Automatic,10000,Dammam,290000,False
Chevrolet,Tahoe,2014,Saudi,Brown,Semi Full,5.3,Gas,Automatic,315000,Dammam,52000,False
Ford,Echo Sport,2015,Saudi,White,Standard,1.5,Gas,Automatic,126700,Riyadh,0,True
Toyota,Hilux,2012,Saudi,White,Standard,2.7,Gas,Manual,394000,Qassim,40000,False
Mercedes,CLS,2007,Saudi,Black,Full,6.3,Gas,Automatic,178000,Dammam,33000,False
Toyota,Avalon,2006,Other,Grey,Semi Full,3.5,Gas,Automatic,294,Tabouk,0,True
Ford,Flex,2014,Other,White,Full,3.5,Gas,Automatic,173000,Riyadh,0,True
Audi,Q5,2018,Saudi,Grey,Full,2.0,Gas,Automatic,71000,Riyadh,164000,False
Mercedes,ML,2010,Saudi,Grey,Semi Full,3.5,Gas,Automatic,139240,Jeddah,45000,False
Mitsubishi,Lancer,2014,Saudi,White,Standard,1.0,Gas,Automatic,150000,Jeddah,16000,False
Hyundai,H1,2012,Gulf Arabic,Grey,Semi Full,1.6,Gas,Automatic,252,Riyadh,0,True
Ford,Marquis,2007,Saudi,Bronze,Semi Full,4.6,Gas,Automatic,300000,Jeddah,0,True
Toyota,Corolla,2012,Other,Silver,Standard,1.6,Gas,Automatic,254000,Dammam,22000,False
Nissan,Patrol,2015,Saudi,White,Standard,5.6,Gas,Automatic,88000,Riyadh,0,True
Toyota,Hilux,2018,Saudi,White,Full,2.7,Gas,Manual,48000,Aseer,90000,False
Toyota,Land Cruiser 70,2009,Gulf Arabic,Another Color,Semi Full,4.0,Gas,Manual,375000,Hail,0,True
Chevrolet,Tahoe,2008,Saudi,Black,Full,5.3,Gas,Automatic,296000,Riyadh,32000,False
Mercedes,C,2016,Gulf Arabic,Red,Full,2.0,Gas,Automatic,129000,Dammam,134000,False
Lincoln,Navigator,2005,Gulf Arabic,White,Full,5.7,Gas,Automatic,326000,Dammam,0,True
Toyota,Corolla,2016,Saudi,Silver,Standard,1.6,Gas,Automatic,300000,Dammam,0,True
Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,28000,Aseer,48000,False
Mercedes,S,2012,Saudi,Another Color,Full,3.0,Gas,Automatic,105,Riyadh,98000,False
Chevrolet,Abeka,2008,Saudi,Golden,Full,1.8,Gas,Automatic,260,Taef,14000,False
Toyota,FJ,2017,Saudi,White,Full,4.0,Gas,Automatic,125000,Najran,0,True
Toyota,Corolla,2014,Gulf Arabic,White,Semi Full,1.4,Gas,Automatic,180,Tabouk,0,True
Ford,Victoria,2011,Other,Silver,Full,4.6,Gas,Automatic,250000,Riyadh,0,True
Dodge,Durango,2019,Saudi,Another Color,Full,8.0,Gas,Automatic,13906,Riyadh,210000,False
Chevrolet,Malibu,2014,Saudi,Grey,Full,2.4,Gas,Automatic,280000,Riyadh,35000,False
Chevrolet,Tahoe,2007,Saudi,Red,Semi Full,4.7,Gas,Automatic,176000,Makkah,0,True
Toyota,Corolla,2015,Saudi,Grey,Standard,1.6,Gas,Automatic,170000,Riyadh,0,True
Toyota,Hilux,2016,Saudi,White,Semi Full,2.7,Gas,Manual,200000,Qassim,0,True
Toyota,Hiace,2014,Saudi,White,Semi Full,2.0,Gas,Manual,188000,Riyadh,44000,False
Kia,Sorento,2016,Saudi,White,Standard,3.3,Gas,Automatic,111018,Dammam,50000,False
Toyota,FJ,2014,Saudi,Black,Full,4.0,Gas,Automatic,190000,Jeddah,85000,False
Toyota,FJ,2014,Saudi,Another Color,Full,4.0,Gas,Automatic,377000,Jeddah,75000,False
Geely,Emgrand,2020,Saudi,Black,Full,2.4,Gas,Automatic,37000,Qassim,58000,False
Chevrolet,Caprice,2015,Other,Silver,Standard,6.0,Gas,Automatic,130961,Aseer,0,True
Chevrolet,Suburban,2015,Saudi,Bronze,Standard,5.3,Gas,Automatic,118000,Riyadh,91000,False
Hyundai,Azera,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,185000,Hail,0,True
Chevrolet,Caprice,2009,Other,White,Full,6.0,Gas,Automatic,350000,Al-Baha,15000,False
Mazda,6,2015,Gulf Arabic,Another Color,Semi Full,2.0,Gas,Automatic,278,Jubail,40000,False
Chevrolet,Malibu,2013,Other,Golden,Semi Full,2.5,Gas,Automatic,220000,Jeddah,21000,False
Toyota,Hilux,2021,Saudi,White,Full,6.0,Gas,Manual,20000,Najran,0,True
Toyota,Land Cruiser,2006,Saudi,White,Full,4.6,Gas,Automatic,400,Jeddah,0,True
Chevrolet,Caprice,2004,Saudi,Silver,Full,6.0,Gas,Automatic,237000,Najran,0,True
Hyundai,H1,2017,Saudi,Brown,Semi Full,2.4,Gas,Automatic,245900,Al-Ahsa,0,True
Nissan,Sunny,2018,Saudi,Brown,Standard,1.5,Gas,Automatic,78000,Riyadh,0,True
Toyota,Corolla,2010,Saudi,Silver,Standard,2.0,Gas,Automatic,25000,Jazan,0,True
Mercedes,ML,1995,Saudi,White,Full,9.0,Gas,Automatic,300000,Arar,0,True
Nissan,Datsun,2014,Other,White,Standard,2.4,Gas,Manual,247,Riyadh,0,True
Lexus,LX,2004,Saudi,Bronze,Full,4.7,Gas,Automatic,390,Riyadh,0,True
Chevrolet,Tahoe,2011,Saudi,White,Semi Full,5.3,Gas,Automatic,422000,Dammam,0,True
Ford,Expedition,2014,Saudi,Black,Standard,5.4,Gas,Automatic,137013,Jeddah,0,True
INFINITI,Q,2016,Saudi,Black,Standard,3.7,Gas,Automatic,13000,Dammam,95000,False
Nissan,Maxima,2017,Saudi,Grey,Semi Full,3.5,Gas,Automatic,111000,Riyadh,0,True
Mitsubishi,Pajero,2017,Gulf Arabic,White,Full,3.8,Gas,Automatic,48000,Jeddah,85000,False
Toyota,Camry,2010,Saudi,Brown,Standard,2.4,Gas,Automatic,255,Jeddah,33500,False
Honda,Accord,2017,Other,Black,Standard,2.4,Gas,Automatic,141000,Hail,55000,False
Toyota,Furniture,2008,Saudi,Golden,Standard,2.7,Gas,Automatic,425000,Riyadh,0,True
Porsche,Other,2020,Saudi,Grey,Full,5.0,Hybrid,Automatic,18000,Khobar,375000,False
Toyota,Camry,2019,Saudi,Golden,Semi Full,2.5,Hybrid,Automatic,150000,Riyadh,0,True
Mercedes,S,2017,Other,White,Full,3.0,Gas,Automatic,26000,Riyadh,245000,False
Chevrolet,Suburban,2015,Saudi,Another Color,Standard,5.3,Gas,Automatic,164000,Dammam,110000,False
Fiat,500,2016,Saudi,Grey,Full,1.5,Gas,Automatic,155000,Riyadh,45000,False
Kia,Cerato,2004,Other,Grey,Standard,1.6,Gas,Automatic,325000,Riyadh,0,True
Honda,Accord,2019,Gulf Arabic,Silver,Full,1.5,Gas,Automatic,81000,Dammam,95000,False
GMC,Yukon,2018,Saudi,Grey,Standard,5.3,Gas,Automatic,107000,Dammam,145000,False
Chevrolet,Tahoe,2015,Other,Black,Full,6.0,Gas,Automatic,268000,Al-Ahsa,0,True
Lexus,ES,2013,Other,Grey,Full,3.5,Gas,Automatic,180,Aseer,0,True
Chevrolet,Cruze,2017,Saudi,Grey,Full,1.4,Gas,Automatic,119000,Makkah,0,True
BMW,The 7,2015,Gulf Arabic,Another Color,Full,3.6,Gas,Automatic,142000,Riyadh,110000,False
Geely,X7,2015,Saudi,Brown,Standard,2.4,Gas,Automatic,112000,Jeddah,0,True
Suzuki,Vitara,2006,Saudi,White,Standard,1.0,Gas,Manual,139000,Qassim,12000,False
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,328000,Qassim,66000,False
Toyota,Yaris,2015,Saudi,White,Standard,1.3,Gas,Automatic,200000,Jeddah,25000,False
Mercedes,E,2016,Gulf Arabic,White,Full,2.1,Gas,Automatic,43000,Jeddah,125000,False
Toyota,Furniture,2017,Saudi,Black,Full,3.9,Gas,Automatic,220000,Al-Baha,0,True
Suzuki,Dzire,2020,Gulf Arabic,Bronze,Full,1.2,Gas,Automatic,8500,Riyadh,33000,False
Mercedes,ML,2009,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,300000,Riyadh,0,True
Dodge,Durango,2012,Saudi,Golden,Standard,5.7,Gas,Automatic,275000,Jeddah,0,True
Mercedes,S,2016,Other,Navy,Full,3.0,Gas,Automatic,56000,Dammam,240000,False
Chevrolet,Caprice,2010,Saudi,White,Standard,3.5,Gas,Automatic,250000,Dammam,20000,False
Chevrolet,Aveo,2008,Saudi,Blue,Semi Full,1.6,Gas,Manual,30000,Jeddah,4500,False
Chevrolet,Caprice,2013,Other,Silver,Standard,6.0,Gas,Automatic,215,Abha,42000,False
Toyota,Furniture,2015,Saudi,White,Standard,2.7,Gas,Manual,94000,Jeddah,70000,False
Kia,Cerato,2016,Other,Grey,Standard,1.6,Gas,Automatic,18000,Al-Ahsa,31000,False
Hyundai,Azera,2014,Saudi,Black,Full,3.0,Gas,Automatic,142000,Dammam,50000,False
Toyota,Yaris,2019,Saudi,Grey,Standard,1.5,Gas,Automatic,70000,Dammam,39000,False
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,46423,Dammam,49000,False
Hyundai,H1,2018,Saudi,White,Standard,2.4,Gas,Automatic,151000,Dammam,58000,False
Hyundai,Sonata,2016,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,280000,Riyadh,34000,False
Hyundai,Sonata,2012,Saudi,White,Semi Full,2.4,Gas,Automatic,25000,Abha,0,True
Toyota,Land Cruiser,2008,Saudi,White,Full,4.6,Gas,Manual,200000,Hail,0,True
Toyota,Rav4,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,143000,Aseer,0,True
Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,107,Najran,185000,False
Honda,Accord,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,363000,Al-Medina,42500,False
Land Rover,Range Rover,2018,Saudi,White,Full,5.0,Gas,Automatic,39000,Jeddah,150000,False
Ford,F150,2019,Saudi,Brown,Semi Full,5.7,Gas,Automatic,59000,Aseer,2665,False
Chevrolet,Suburban,2013,Saudi,Red,Semi Full,5.3,Gas,Automatic,112412,Riyadh,75000,False
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,11000,Al-Ahsa,0,True
Lexus,LX,2006,Other,Another Color,Full,4.7,Gas,Automatic,246000,Jeddah,37000,False
Toyota,Furniture,2009,Saudi,Silver,Semi Full,2.7,Gas,Automatic,270000,Al-Ahsa,35000,False
Lexus,LS,2006,Other,Silver,Semi Full,4.3,Gas,Automatic,360000,Taef,38000,False
Toyota,Ciocca,2016,Saudi,White,Standard,5.7,Gas,Automatic,207382,Qurayyat,0,True
Toyota,Corolla,2015,Saudi,Grey,Semi Full,1.6,Gas,Automatic,17200,Hail,0,True
Hyundai,Azera,2018,Other,Brown,Semi Full,3.0,Gas,Automatic,166,Hail,0,True
Chevrolet,Tahoe,2007,Saudi,Blue,Full,5.6,Gas,Automatic,257000,Jeddah,35000,False
GMC,Yukon,2008,Saudi,Black,Full,6.2,Gas,Automatic,255,Taef,0,True
Ford,Marquis,2010,Other,Navy,Full,4.6,Gas,Automatic,200000,Riyadh,18000,False
Hyundai,Sonata,2017,Saudi,White,Full,2.4,Gas,Automatic,69000,Dammam,51000,False
Toyota,Camry,2016,Saudi,Silver,Standard,2.5,Gas,Automatic,63000,Dammam,58000,False
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,192700,Dammam,78000,False
Toyota,Camry,2016,Saudi,White,Semi Full,2.7,Gas,Automatic,194710,Abha,55000,False
Hyundai,Sonata,2017,Gulf Arabic,White,Standard,2.4,Gas,Automatic,311000,Riyadh,0,True
Other,Other,2011,Other,White,Standard,2.4,Diesel,Manual,100000,Jazan,0,True
Chevrolet,Malibu,2015,Saudi,Silver,Semi Full,2.5,Gas,Automatic,176000,Jeddah,27000,False
Nissan,Pathfinder,2010,Saudi,White,Semi Full,3.5,Gas,Automatic,400000,Hail,22500,False
Ford,Edge,2014,Saudi,White,Full,3.5,Gas,Automatic,204,Riyadh,0,True
Ford,Ranger,2010,Saudi,White,Standard,2.6,Gas,Manual,300000,Al-Medina,0,True
Hyundai,Elantra,2017,Saudi,White,Standard,1.6,Gas,Automatic,136,Riyadh,0,True
Chevrolet,Caprice,1983,Saudi,Another Color,Full,6.0,Gas,Automatic,600000,Riyadh,0,True
Cadillac,Escalade,2005,Saudi,White,Full,5.3,Gas,Automatic,200,Al-Medina,0,True
Chevrolet,Tahoe,2016,Saudi,White,Semi Full,8.0,Gas,Automatic,163,Riyadh,0,True
Hyundai,Accent,2020,Saudi,Silver,Standard,1.4,Gas,Automatic,2600,Al-Ahsa,45000,False
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Automatic,209,Yanbu,0,True
Toyota,Prado,2018,Saudi,White,Semi Full,4.0,Gas,Automatic,56000,Riyadh,150000,False
Toyota,Previa,2009,Saudi,White,Semi Full,2.4,Gas,Automatic,222000,Jubail,0,True
Jaguar,XJ,2015,Saudi,White,Full,3.0,Gas,Automatic,57000,Jeddah,180000,False
Hyundai,Sonata,2015,Other,White,Full,2.0,Gas,Automatic,120,Tabouk,0,True
Hyundai,Accent,2016,Other,White,Standard,1.4,Gas,Automatic,151000,Jeddah,25000,False
Ford,Taurus,2016,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,135,Riyadh,0,True
Volkswagen,Passat,2016,Saudi,Grey,Standard,2.5,Gas,Automatic,49000,Jeddah,49000,False
Toyota,Hilux,2013,Gulf Arabic,Another Color,Full,2.7,Gas,Manual,152000,Khobar,0,True
Toyota,Hiace,2013,Saudi,White,Standard,2.7,Gas,Manual,67500,Aseer,0,True
BMW,The 7,2012,Gulf Arabic,White,Standard,2.0,Gas,Automatic,224000,Riyadh,45000,False
Toyota,Camry,2016,Saudi,Silver,Standard,2.5,Gas,Automatic,149818,Jeddah,0,True
Mercedes,C,2018,Saudi,Black,Semi Full,2.0,Gas,Automatic,95000,Riyadh,0,True
Mercedes,S,2008,Other,Silver,Full,3.0,Gas,Automatic,256000,Jeddah,38000,False
Ford,Marquis,2007,Other,Navy,Standard,4.6,Gas,Automatic,260000,Tabouk,18000,False
Daihatsu,Terios,2014,Saudi,Silver,Full,1.5,Gas,Automatic,118000,Jeddah,37000,False
Toyota,Corolla,2012,Saudi,Silver,Standard,1.6,Gas,Automatic,356500,Makkah,0,True
Lexus,ES,2019,Gulf Arabic,Black,Standard,3.5,Gas,Automatic,39000,Riyadh,150000,False
Ford,Flex,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,220000,Jeddah,0,True
Hyundai,Centennial,2011,Saudi,White,Full,4.0,Gas,Automatic,133000,Riyadh,0,True
Lexus,ES,2018,Gulf Arabic,Red,Semi Full,3.5,Gas,Automatic,27000,Riyadh,122000,False
Lexus,IS,2020,Gulf Arabic,Grey,Full,2.0,Gas,Automatic,5900,Arar,0,True
GMC,Yukon,2012,Saudi,Another Color,Standard,5.3,Gas,Automatic,187800,Arar,0,True
Hyundai,Azera,2021,Saudi,Grey,Semi Full,2.5,Gas,Automatic,3700,Arar,0,True
Hyundai,Sonata,2015,Other,Silver,Full,2.0,Gas,Automatic,110000,Qurayyat,43000,False
Ford,Victoria,1999,Saudi,Blue,Semi Full,4.6,Gas,Automatic,455000,Riyadh,0,True
Chevrolet,Blazer,2008,Saudi,Brown,Full,3.6,Gas,Automatic,128000,Wadi Dawasir,15000,False
Ford,Expedition,2013,Saudi,Silver,Standard,5.4,Gas,Automatic,145461,Jeddah,0,True
Chevrolet,Tahoe,2013,Saudi,Red,Standard,5.3,Gas,Automatic,300000,Riyadh,0,True
Renault,Symbol,2020,Saudi,White,Standard,1.6,Gas,Automatic,75000,Riyadh,0,True
Honda,City,2018,Gulf Arabic,White,Standard,1.5,Gas,Automatic,36000,Qassim,35000,False
Honda,Accord,2017,Saudi,Black,Semi Full,2.5,Gas,Automatic,63000,Riyadh,82000,False
Jeep,Wrangler,2014,Saudi,Silver,Semi Full,3.0,Gas,Automatic,262000,Dammam,65000,False
Ford,Victoria,2011,Saudi,Golden,Full,4.6,Gas,Automatic,128,Najran,48000,False
Chevrolet,Tahoe,2008,Saudi,Grey,Full,5.3,Gas,Automatic,300000,Jeddah,0,True
Ford,Explorer,2003,Other,White,Standard,4.0,Gas,Automatic,360000,Khobar,8000,False
Hyundai,Elantra,2017,Saudi,Silver,Standard,2.0,Gas,Automatic,86000,Hail,34000,False
Toyota,Yaris,2007,Saudi,Blue,Standard,1.5,Gas,Manual,170000,Riyadh,0,True
Toyota,Camry,2003,Saudi,Green,Standard,2.4,Gas,Manual,600000,Jubail,17000,False
Hyundai,Kona,2020,Saudi,Silver,Standard,2.0,Gas,Automatic,6400,Al-Medina,1156,False
Kia,Cerato,2016,Gulf Arabic,White,Standard,1.6,Gas,Automatic,118000,Riyadh,34000,False
Ford,F150,2017,Saudi,Red,Semi Full,5.0,Gas,Automatic,53000,Dammam,140000,False
